user_id,start_date,end_date,plan_type
user_27490,2023-02-14,2023-03-15,premium
user_18759,2023-11-08,2023-12-07,basic
user_15951,2023-04-23,2023-05-22,pro
user_26022,2023-11-08,2023-12-07,premium
user_16910,2023-11-23,2023-12-22,premium
user_3844,2023-10-05,2023-11-03,pro
user_5661,2023-02-08,2023-03-09,basic
user_16358,2023-11-07,2023-12-06,pro
user_94,2023-06-22,2023-07-21,premium
user_24921,2023-11-14,2023-12-13,premium
user_8638,2023-10-25,2023-11-23,premium
user_7142,2023-03-13,2023-04-11,premium
user_6207,2023-07-29,2023-08-27,basic
user_11772,2023-07-24,2023-08-22,premium
user_27694,2023-06-25,2023-07-24,premium
user_1892,2023-10-30,2023-11-28,basic
user_11620,2023-09-01,2023-09-30,pro
user_8686,2023-11-05,2023-12-04,premium
user_16610,2023-06-15,2023-07-14,premium
user_28787,2023-03-30,2023-04-28,premium
user_16272,2023-07-08,2023-08-06,pro
user_7706,2023-08-24,2023-09-22,basic
user_8186,2023-10-26,2023-11-24,pro
user_21791,2023-11-07,2023-12-06,pro
user_6990,2023-09-14,2023-10-13,pro
user_15663,2023-09-08,2023-10-07,premium
user_13000,2023-09-17,2023-10-16,premium
user_25563,2023-09-24,2023-10-23,basic
user_4838,2023-08-26,2023-09-24,pro
user_19962,2023-08-05,2023-09-03,basic
user_772,2023-03-14,2023-04-12,basic
user_2608,2023-04-19,2023-05-18,pro
user_26207,2023-04-17,2023-05-16,pro
user_15503,2023-07-17,2023-08-15,pro
user_6257,2023-12-08,2024-01-06,basic
user_17075,2023-12-20,2024-01-18,basic
user_13414,2023-10-12,2023-11-10,pro
user_16623,2023-10-05,2023-11-03,premium
user_9106,2023-07-31,2023-08-29,premium
user_1997,2023-04-22,2023-05-21,premium
user_28959,2023-07-07,2023-08-05,premium
user_5907,2023-02-05,2023-03-06,premium
user_6755,2023-08-13,2023-09-11,basic
user_22195,2023-05-03,2023-06-01,pro
user_17657,2023-12-17,2024-01-15,basic
user_9743,2023-05-17,2023-06-15,premium
user_11659,2023-07-22,2023-08-20,pro
user_11749,2023-10-15,2023-11-13,pro
user_29483,2023-10-09,2023-11-07,basic
user_4178,2023-10-29,2023-11-27,premium
user_19908,2023-05-07,2023-06-05,pro
user_16341,2023-08-06,2023-09-04,basic
user_6690,2023-06-07,2023-07-06,premium
user_800,2023-11-03,2023-12-02,premium
user_25263,2023-06-11,2023-07-10,basic
user_9000,2023-12-03,2024-01-01,pro
user_18858,2023-11-15,2023-12-14,pro
user_23305,2023-07-16,2023-08-14,basic
user_25099,2023-11-12,2023-12-11,basic
user_23273,2023-09-12,2023-10-11,pro
user_25066,2023-10-25,2023-11-23,basic
user_17950,2023-03-17,2023-04-15,premium
user_12398,2023-11-30,2023-12-29,pro
user_19201,2023-12-03,2024-01-01,pro
user_21283,2023-08-20,2023-09-18,basic
user_4468,2023-08-15,2023-09-13,pro
user_15568,2023-10-04,2023-11-02,premium
user_9518,2023-11-01,2023-11-30,premium
user_21182,2023-07-01,2023-07-30,pro
user_21625,2023-09-08,2023-10-07,premium
user_14757,2023-06-13,2023-07-12,basic
user_390,2023-12-30,2024-01-28,premium
user_2496,2023-10-31,2023-11-29,basic
user_5407,2023-10-07,2023-11-05,pro
user_8373,2023-11-13,2023-12-12,pro
user_17810,2023-10-08,2023-11-06,premium
user_14353,2023-10-12,2023-11-10,basic
user_9080,2023-11-10,2023-12-09,premium
user_24324,2023-11-15,2023-12-14,basic
user_6284,2023-12-17,2024-01-15,premium
user_1170,2023-09-21,2023-10-20,pro
user_553,2023-11-20,2023-12-19,pro
user_8479,2023-09-07,2023-10-06,pro
user_7968,2023-06-15,2023-07-14,premium
user_368,2023-08-30,2023-09-28,pro
user_12510,2023-12-18,2024-01-16,pro
user_24243,2023-11-30,2023-12-29,basic
user_11386,2023-09-16,2023-10-15,premium
user_25683,2023-08-26,2023-09-24,premium
user_425,2023-12-01,2023-12-30,pro
user_6092,2023-12-12,2024-01-10,basic
user_18664,2023-06-29,2023-07-28,pro
user_24934,2023-12-31,2024-01-29,premium
user_27075,2023-10-28,2023-11-26,pro
user_14318,2023-12-17,2024-01-15,basic
user_14995,2023-10-11,2023-11-09,basic
user_23991,2023-10-05,2023-11-03,pro
user_18297,2023-06-28,2023-07-27,premium
user_6486,2023-07-17,2023-08-15,premium
user_27179,2023-09-10,2023-10-09,premium
user_17773,2023-09-11,2023-10-10,premium
user_12653,2023-10-20,2023-11-18,basic
user_20495,2023-12-18,2024-01-16,pro
user_4270,2023-08-16,2023-09-14,pro
user_8587,2023-07-31,2023-08-29,premium
user_20635,2023-08-01,2023-08-30,premium
user_18706,2023-08-07,2023-09-05,basic
user_12120,2023-06-03,2023-07-02,premium
user_17840,2023-08-24,2023-09-22,pro
user_26051,2023-11-15,2023-12-14,pro
user_8305,2023-12-24,2024-01-22,pro
user_9833,2023-10-27,2023-11-25,premium
user_27268,2023-05-11,2023-06-09,pro
user_24082,2023-10-29,2023-11-27,basic
user_118,2023-11-23,2023-12-22,premium
user_47,2023-06-28,2023-07-27,basic
user_23690,2023-11-09,2023-12-08,basic
user_20001,2023-08-04,2023-09-02,premium
user_26293,2023-10-29,2023-11-27,basic
user_14073,2023-07-20,2023-08-18,premium
user_111,2023-11-10,2023-12-09,pro
user_22533,2023-08-24,2023-09-22,pro
user_18208,2023-12-08,2024-01-06,premium
user_3091,2023-12-24,2024-01-22,premium
user_20645,2023-12-30,2024-01-28,pro
user_16027,2023-08-23,2023-09-21,basic
user_24354,2023-09-16,2023-10-15,premium
user_1782,2023-10-11,2023-11-09,basic
user_27738,2023-06-23,2023-07-22,basic
user_2762,2023-06-07,2023-07-06,pro
user_24459,2023-11-07,2023-12-06,pro
user_624,2023-12-03,2024-01-01,premium
user_764,2023-07-30,2023-08-28,basic
user_5091,2023-06-24,2023-07-23,premium
user_1043,2023-10-27,2023-11-25,pro
user_8890,2023-08-12,2023-09-10,pro
user_13541,2023-10-17,2023-11-15,premium
user_11743,2023-12-22,2024-01-20,pro
user_19042,2023-10-04,2023-11-02,premium
user_22779,2023-05-13,2023-06-11,premium
user_4807,2023-09-19,2023-10-18,basic
user_20494,2023-09-15,2023-10-14,basic
user_6584,2023-12-15,2024-01-13,premium
user_19698,2023-12-14,2024-01-12,pro
user_8143,2023-07-07,2023-08-05,premium
user_6042,2023-12-14,2024-01-12,premium
user_2055,2023-11-23,2023-12-22,premium
user_22946,2023-10-30,2023-11-28,pro
user_21255,2023-12-07,2024-01-05,basic
user_9748,2023-09-23,2023-10-22,basic
user_7422,2023-09-13,2023-10-12,pro
user_8894,2023-11-10,2023-12-09,basic
user_10204,2023-06-18,2023-07-17,premium
user_2613,2023-11-13,2023-12-12,pro
user_23631,2023-12-06,2024-01-04,premium
user_23003,2023-10-23,2023-11-21,pro
user_7062,2023-12-06,2024-01-04,pro
user_26866,2023-07-09,2023-08-07,basic
user_704,2023-12-23,2024-01-21,pro
user_17000,2023-10-15,2023-11-13,basic
user_25452,2023-10-22,2023-11-20,premium
user_6011,2023-07-28,2023-08-26,premium
user_8477,2023-12-16,2024-01-14,basic
user_24733,2023-10-12,2023-11-10,premium
user_23105,2023-07-04,2023-08-02,basic
user_11943,2023-07-23,2023-08-21,premium
user_15078,2023-12-21,2024-01-19,pro
user_2466,2023-07-03,2023-08-01,premium
user_28708,2024-01-01,2024-01-30,pro
user_22470,2023-05-07,2023-06-05,basic
user_6355,2023-12-24,2024-01-22,basic
user_13573,2023-10-19,2023-11-17,premium
user_2300,2023-07-21,2023-08-19,basic
user_13592,2023-11-23,2023-12-22,premium
user_29135,2023-12-06,2024-01-04,pro
user_1860,2023-08-24,2023-09-22,pro
user_15520,2023-12-11,2024-01-09,basic
user_5598,2023-09-24,2023-10-23,premium
user_24773,2023-09-03,2023-10-02,premium
user_301,2023-12-16,2024-01-14,premium
user_29700,2023-10-04,2023-11-02,pro
user_7319,2023-07-03,2023-08-01,premium
user_2829,2023-03-14,2023-04-12,premium
user_3584,2023-09-21,2023-10-20,pro
user_15202,2023-08-21,2023-09-19,pro
user_3777,2023-10-04,2023-11-02,basic
user_14092,2023-09-22,2023-10-21,pro
user_649,2023-09-29,2023-10-28,pro
user_5550,2023-09-17,2023-10-16,pro
user_12961,2023-08-16,2023-09-14,premium
user_22869,2023-11-22,2023-12-21,basic
user_14149,2023-05-03,2023-06-01,pro
user_27006,2023-10-15,2023-11-13,premium
user_6830,2023-11-13,2023-12-12,basic
user_12629,2023-09-22,2023-10-21,basic
user_22030,2023-10-24,2023-11-22,basic
user_26172,2023-12-08,2024-01-06,premium
user_24540,2023-10-19,2023-11-17,basic
user_13033,2023-11-14,2023-12-13,basic
user_28287,2023-07-05,2023-08-03,basic
user_14648,2023-09-20,2023-10-19,pro
user_27441,2023-12-05,2024-01-03,basic
user_26699,2023-08-23,2023-09-21,premium
user_21364,2023-08-13,2023-09-11,premium
user_24242,2023-08-07,2023-09-05,basic
user_15286,2023-09-09,2023-10-08,basic
user_20536,2023-08-29,2023-09-27,premium
user_4962,2023-08-25,2023-09-23,pro
user_26284,2023-12-19,2024-01-17,premium
user_21988,2023-12-08,2024-01-06,pro
user_17370,2023-09-20,2023-10-19,basic
user_12762,2023-07-04,2023-08-02,basic
user_16750,2023-09-22,2023-10-21,pro
user_25243,2023-01-07,2023-02-05,pro
user_26888,2023-11-01,2023-11-30,pro
user_5739,2023-05-01,2023-05-30,basic
user_13726,2023-04-22,2023-05-21,basic
user_11571,2023-12-06,2024-01-04,premium
user_20019,2023-11-09,2023-12-08,basic
user_19545,2023-07-06,2023-08-04,premium
user_24236,2023-02-11,2023-03-12,basic
user_11804,2023-05-30,2023-06-28,premium
user_28912,2023-09-22,2023-10-21,pro
user_11648,2023-11-04,2023-12-03,premium
user_5626,2023-09-25,2023-10-24,premium
user_25332,2023-12-09,2024-01-07,basic
user_3388,2023-09-18,2023-10-17,premium
user_2423,2023-09-03,2023-10-02,premium
user_12321,2023-11-19,2023-12-18,premium
user_16176,2023-09-30,2023-10-29,premium
user_29286,2023-05-25,2023-06-23,premium
user_23966,2023-04-06,2023-05-05,premium
user_24895,2023-10-08,2023-11-06,pro
user_12009,2023-10-09,2023-11-07,basic
user_23990,2023-11-15,2023-12-14,premium
user_12273,2023-07-05,2023-08-03,premium
user_10179,2023-09-06,2023-10-05,premium
user_21636,2023-10-28,2023-11-26,basic
user_28723,2023-05-11,2023-06-09,premium
user_15498,2023-09-21,2023-10-20,basic
user_11131,2023-07-08,2023-08-06,basic
user_741,2023-12-12,2024-01-10,basic
user_9188,2023-03-13,2023-04-11,basic
user_25219,2023-12-26,2024-01-24,basic
user_7294,2023-05-16,2023-06-14,basic
user_23049,2023-12-08,2024-01-06,premium
user_1960,2023-11-05,2023-12-04,pro
user_10648,2023-08-08,2023-09-06,pro
user_9740,2023-02-25,2023-03-26,premium
user_24717,2023-12-01,2023-12-30,premium
user_19879,2023-08-20,2023-09-18,premium
user_19217,2023-11-23,2023-12-22,premium
user_6268,2023-06-20,2023-07-19,basic
user_5505,2023-10-16,2023-11-14,basic
user_14923,2023-10-03,2023-11-01,premium
user_20584,2023-12-03,2024-01-01,premium
user_24601,2023-04-11,2023-05-10,pro
user_22471,2023-07-09,2023-08-07,pro
user_24950,2023-07-25,2023-08-23,pro
user_23887,2023-02-20,2023-03-21,pro
user_3242,2023-06-11,2023-07-10,premium
user_11127,2023-05-28,2023-06-26,premium
user_16521,2023-06-26,2023-07-25,pro
user_27507,2023-12-04,2024-01-02,pro
user_11761,2023-10-29,2023-11-27,premium
user_22863,2023-06-21,2023-07-20,premium
user_19643,2023-11-27,2023-12-26,basic
user_4615,2023-07-06,2023-08-04,basic
user_6130,2023-11-27,2023-12-26,basic
user_7796,2023-10-31,2023-11-29,premium
user_14215,2023-08-08,2023-09-06,basic
user_5358,2023-10-14,2023-11-12,premium
user_25220,2023-11-28,2023-12-27,pro
user_3432,2023-08-29,2023-09-27,basic
user_11106,2023-10-11,2023-11-09,pro
user_5446,2023-11-09,2023-12-08,pro
user_8017,2023-12-23,2024-01-21,basic
user_1206,2023-09-29,2023-10-28,pro
user_26491,2023-10-02,2023-10-31,pro
user_12262,2023-12-31,2024-01-29,pro
user_29355,2023-08-23,2023-09-21,basic
user_14964,2023-11-13,2023-12-12,basic
user_7488,2023-06-29,2023-07-28,pro
user_21599,2023-11-15,2023-12-14,basic
user_7102,2023-05-06,2023-06-04,premium
user_1212,2023-04-25,2023-05-24,basic
user_29508,2023-08-14,2023-09-12,premium
user_11508,2023-10-21,2023-11-19,premium
user_16912,2023-10-21,2023-11-19,pro
user_25302,2023-06-10,2023-07-09,pro
user_25151,2023-08-01,2023-08-30,pro
user_11993,2023-09-04,2023-10-03,premium
user_25998,2023-07-23,2023-08-21,pro
user_1071,2023-11-30,2023-12-29,pro
user_17716,2023-09-28,2023-10-27,basic
user_20547,2023-10-10,2023-11-08,premium
user_7178,2023-12-14,2024-01-12,basic
user_22044,2023-10-04,2023-11-02,basic
user_29799,2023-09-18,2023-10-17,basic
user_29779,2023-07-09,2023-08-07,premium
user_19319,2023-11-27,2023-12-26,pro
user_25025,2023-06-15,2023-07-14,pro
user_14204,2023-06-25,2023-07-24,pro
user_2661,2023-08-16,2023-09-14,pro
user_19541,2023-03-13,2023-04-11,basic
user_14153,2023-10-25,2023-11-23,premium
user_19672,2023-10-17,2023-11-15,basic
user_16873,2023-05-08,2023-06-06,premium
user_16873,2023-06-18,2023-07-17,premium
user_19047,2023-10-26,2023-11-24,basic
user_26606,2023-05-22,2023-06-20,basic
user_6854,2023-11-09,2023-12-08,premium
user_26058,2023-06-15,2023-07-14,basic
user_25766,2023-05-04,2023-06-02,pro
user_7108,2023-01-31,2023-03-01,pro
user_22419,2023-11-20,2023-12-19,basic
user_7063,2023-09-10,2023-10-09,premium
user_21981,2023-08-02,2023-08-31,pro
user_15793,2023-10-02,2023-10-31,basic
user_14287,2023-04-23,2023-05-22,pro
user_11456,2023-07-23,2023-08-21,basic
user_18924,2023-09-02,2023-10-01,pro
user_10799,2023-08-17,2023-09-15,premium
user_29391,2023-08-07,2023-09-05,premium
user_22553,2023-05-27,2023-06-25,premium
user_1769,2023-09-19,2023-10-18,basic
user_16295,2023-06-23,2023-07-22,pro
user_28216,2023-06-23,2023-07-22,basic
user_20941,2023-06-06,2023-07-05,pro
user_1777,2023-09-08,2023-10-07,pro
user_10057,2023-12-18,2024-01-16,premium
user_4060,2023-10-22,2023-11-20,basic
user_29733,2023-07-14,2023-08-12,basic
user_1231,2023-08-14,2023-09-12,premium
user_5362,2023-11-01,2023-11-30,premium
user_12004,2023-04-05,2023-05-04,pro
user_5635,2023-11-15,2023-12-14,premium
user_18732,2023-09-08,2023-10-07,pro
user_5692,2023-04-21,2023-05-20,pro
user_13789,2023-09-29,2023-10-28,pro
user_17346,2023-12-13,2024-01-11,premium
user_27700,2023-12-14,2024-01-12,pro
user_2208,2023-08-02,2023-08-31,basic
user_22839,2023-07-21,2023-08-19,basic
user_20291,2023-07-12,2023-08-10,pro
user_29956,2023-11-08,2023-12-07,premium
user_26636,2023-06-26,2023-07-25,premium
user_1754,2023-10-02,2023-10-31,pro
user_23637,2023-08-19,2023-09-17,basic
user_21879,2023-11-11,2023-12-10,premium
user_13649,2023-08-10,2023-09-08,pro
user_24271,2023-09-23,2023-10-22,premium
user_7692,2023-10-02,2023-10-31,basic
user_9303,2023-09-01,2023-09-30,basic
user_27267,2023-10-31,2023-11-29,premium
user_13027,2023-10-01,2023-10-30,pro
user_1409,2023-07-13,2023-08-11,premium
user_9271,2023-09-22,2023-10-21,premium
user_27725,2023-08-12,2023-09-10,pro
user_2180,2023-09-20,2023-10-19,basic
user_8505,2023-07-08,2023-08-06,premium
user_733,2023-10-12,2023-11-10,basic
user_12897,2023-10-20,2023-11-18,pro
user_27443,2023-09-28,2023-10-27,pro
user_13481,2023-02-11,2023-03-12,premium
user_10386,2023-09-04,2023-10-03,premium
user_13698,2023-11-16,2023-12-15,basic
user_20125,2023-09-03,2023-10-02,pro
user_3606,2023-06-02,2023-07-01,premium
user_5645,2023-12-09,2024-01-07,premium
user_68,2023-09-02,2023-10-01,premium
user_14904,2023-07-31,2023-08-29,pro
user_29886,2023-11-09,2023-12-08,premium
user_2829,2023-07-24,2023-08-22,basic
user_9877,2023-03-04,2023-04-02,pro
user_27948,2023-10-17,2023-11-15,basic
user_10027,2023-08-02,2023-08-31,pro
user_13885,2023-06-02,2023-07-01,pro
user_5740,2023-08-25,2023-09-23,pro
user_5861,2023-09-17,2023-10-16,pro
user_9232,2023-09-18,2023-10-17,premium
user_24940,2023-09-24,2023-10-23,pro
user_19837,2023-07-08,2023-08-06,premium
user_28725,2023-06-16,2023-07-15,basic
user_25688,2023-05-11,2023-06-09,pro
user_4678,2023-08-15,2023-09-13,premium
user_26299,2023-04-29,2023-05-28,basic
user_29836,2023-10-30,2023-11-28,basic
user_8550,2023-06-01,2023-06-30,basic
user_15902,2023-07-28,2023-08-26,premium
user_20536,2023-06-27,2023-07-26,basic
user_23004,2023-09-28,2023-10-27,basic
user_2136,2023-05-29,2023-06-27,basic
user_10337,2023-10-30,2023-11-28,pro
user_28566,2023-11-22,2023-12-21,pro
user_19158,2023-08-21,2023-09-19,basic
user_15959,2023-04-07,2023-05-06,pro
user_27635,2023-10-24,2023-11-22,basic
user_2961,2023-09-20,2023-10-19,basic
user_14845,2023-07-06,2023-08-04,pro
user_27285,2023-10-31,2023-11-29,pro
user_2392,2023-11-16,2023-12-15,premium
user_21655,2023-12-17,2024-01-15,basic
user_23268,2023-12-10,2024-01-08,pro
user_5225,2023-09-01,2023-09-30,premium
user_2550,2023-09-01,2023-09-30,pro
user_13753,2023-10-15,2023-11-13,premium
user_14392,2024-01-01,2024-01-30,pro
user_18755,2023-12-15,2024-01-13,pro
user_25290,2023-11-29,2023-12-28,basic
user_16148,2023-04-10,2023-05-09,pro
user_15943,2023-09-10,2023-10-09,basic
user_21478,2023-09-15,2023-10-14,basic
user_18851,2023-11-01,2023-11-30,basic
user_29353,2023-06-09,2023-07-08,basic
user_20869,2023-10-06,2023-11-04,premium
user_21252,2023-11-13,2023-12-12,premium
user_17369,2023-09-22,2023-10-21,premium
user_19089,2023-03-30,2023-04-28,pro
user_3188,2023-09-04,2023-10-03,basic
user_16514,2023-12-29,2024-01-27,premium
user_23945,2023-05-13,2023-06-11,pro
user_11342,2023-11-29,2023-12-28,basic
user_7548,2023-06-14,2023-07-13,premium
user_27698,2023-10-30,2023-11-28,basic
user_22700,2023-12-06,2024-01-04,basic
user_20213,2023-10-06,2023-11-04,basic
user_17540,2023-11-06,2023-12-05,basic
user_28666,2023-05-23,2023-06-21,pro
user_26124,2023-09-19,2023-10-18,basic
user_4766,2023-05-07,2023-06-05,pro
user_16040,2023-09-12,2023-10-11,basic
user_2677,2023-03-17,2023-04-15,premium
user_10521,2023-07-28,2023-08-26,pro
user_22845,2023-04-25,2023-05-24,basic
user_3624,2023-08-12,2023-09-10,pro
user_14961,2023-05-03,2023-06-01,premium
user_20620,2023-05-27,2023-06-25,basic
user_24679,2023-09-18,2023-10-17,pro
user_2214,2023-09-15,2023-10-14,premium
user_19108,2023-03-27,2023-04-25,basic
user_29051,2023-05-15,2023-06-13,premium
user_15827,2023-11-28,2023-12-27,basic
user_13922,2023-12-30,2024-01-28,basic
user_10161,2023-03-21,2023-04-19,premium
user_16593,2023-10-22,2023-11-20,pro
user_25453,2023-03-12,2023-04-10,premium
user_10999,2023-09-28,2023-10-27,pro
user_16023,2023-08-26,2023-09-24,basic
user_1449,2023-05-17,2023-06-15,basic
user_18018,2023-11-29,2023-12-28,pro
user_29048,2023-12-18,2024-01-16,pro
user_25130,2023-10-30,2023-11-28,premium
user_25311,2023-12-13,2024-01-11,pro
user_4484,2023-02-14,2023-03-15,premium
user_3541,2023-12-13,2024-01-11,premium
user_15423,2023-10-13,2023-11-11,premium
user_23294,2023-09-24,2023-10-23,premium
user_9097,2023-08-26,2023-09-24,premium
user_15502,2023-12-01,2023-12-30,premium
user_24299,2023-02-28,2023-03-29,basic
user_1643,2023-10-28,2023-11-26,premium
user_19093,2023-12-14,2024-01-12,pro
user_7782,2023-06-04,2023-07-03,pro
user_6977,2023-05-19,2023-06-17,pro
user_27114,2023-03-11,2023-04-09,pro
user_4913,2023-10-27,2023-11-25,pro
user_29762,2023-09-12,2023-10-11,basic
user_22286,2023-11-26,2023-12-25,premium
user_5905,2023-11-19,2023-12-18,pro
user_17235,2023-11-21,2023-12-20,premium
user_11100,2023-01-29,2023-02-27,premium
user_22338,2023-04-27,2023-05-26,pro
user_19762,2023-09-15,2023-10-14,pro
user_7491,2023-12-15,2024-01-13,premium
user_2742,2023-12-12,2024-01-10,premium
user_2835,2023-11-04,2023-12-03,premium
user_7049,2023-05-07,2023-06-05,pro
user_3901,2023-07-31,2023-08-29,pro
user_22947,2023-09-24,2023-10-23,premium
user_14964,2023-12-13,2024-01-11,premium
user_4826,2023-09-09,2023-10-08,pro
user_23864,2023-09-09,2023-10-08,pro
user_27640,2023-10-28,2023-11-26,pro
user_871,2023-10-22,2023-11-20,pro
user_21054,2023-10-19,2023-11-17,premium
user_852,2023-03-14,2023-04-12,pro
user_23136,2023-11-28,2023-12-27,pro
user_4897,2023-02-09,2023-03-10,pro
user_26613,2023-10-23,2023-11-21,basic
user_18809,2023-10-17,2023-11-15,pro
user_21777,2023-07-05,2023-08-03,basic
user_7281,2023-11-25,2023-12-24,premium
user_23347,2023-09-14,2023-10-13,pro
user_27682,2023-08-07,2023-09-05,pro
user_16083,2023-10-08,2023-11-06,premium
user_3365,2023-10-20,2023-11-18,premium
user_18090,2023-03-09,2023-04-07,basic
user_9461,2023-10-05,2023-11-03,premium
user_16291,2023-05-01,2023-05-30,basic
user_17199,2023-11-22,2023-12-21,basic
user_7677,2023-06-29,2023-07-28,premium
user_26316,2023-08-17,2023-09-15,basic
user_17674,2023-12-23,2024-01-21,pro
user_15608,2023-07-19,2023-08-17,basic
user_2652,2023-12-09,2024-01-07,premium
user_16027,2023-12-08,2024-01-06,pro
user_3075,2023-12-08,2024-01-06,basic
user_23022,2023-09-14,2023-10-13,pro
user_17612,2023-10-29,2023-11-27,premium
user_20281,2023-03-31,2023-04-29,premium
user_28112,2023-12-21,2024-01-19,premium
user_24106,2023-12-27,2024-01-25,pro
user_28994,2023-12-24,2024-01-22,pro
user_13402,2023-08-25,2023-09-23,premium
user_11750,2023-11-30,2023-12-29,pro
user_29784,2023-04-29,2023-05-28,premium
user_17682,2023-11-03,2023-12-02,pro
user_9231,2023-07-01,2023-07-30,premium
user_12370,2023-10-06,2023-11-04,basic
user_24387,2023-07-29,2023-08-27,premium
user_21625,2023-07-10,2023-08-08,pro
user_52,2023-07-08,2023-08-06,pro
user_3378,2023-11-02,2023-12-01,pro
user_29432,2023-09-14,2023-10-13,basic
user_11980,2023-08-02,2023-08-31,premium
user_352,2023-10-13,2023-11-11,premium
user_28116,2023-03-30,2023-04-28,premium
